names,labels,text,paths
967331_files_1_1.zip__concatenated,1.0,"Gemeente Bezoekadres

Pieter Calandlaan 1

Amste rdam 1065 KH Amsterdam
x NÌ9UW-WGSt Postbus 2003

1000 CA Amsterdam

Telefoon 14020
x amsterdam.nl

Retouradres Postbus 2003, 1000 CA Amsterdam

+""

Meer en Vaart 300
1068 LE AMSTERDAM

Datum 5 september 2014
Ons kenmerk 52791-2014/UIT/10088

Behandelddoor , Vergunningen

Doorkiesnummer —‚

 
 

Mail

Bijlage Advies Brandweer
Onderwerp Beoordeling Brandmeld- en ontruimingsalarminstallatie De Meervaart, Meer en
Vaart 300

Geachte H.

In het kader van het brandveilig gebruik van theater 'De Meervaart’, een bouwwerk met een
bijeenkomstfunctie, gelegen op het adres Meer en Vaart 300 in Amsterdam, heeft u ter toetsing
en goedkeuring bij ons een concept Programma van Eisen (hierna PVE) voor de brandmeld- en
ontruimingsalarminstallatie ingediend.

Wij hebben het PvE ter toetsing voorgelegd aan de Brandweer Amsterdam-Amstelland.

Uit de beoordeling aan de regelgeving door de brandweer blijkt dat het PvE voor de
brandmeldinstallatie niet voldoet. Wij vragen u dit PvE voor de brandmeldinstallatie aan te passen
(advies brandweer, brief 74/GBbi-2014). Wij volgen het advies van de brandweer en kunnen
derhalve niet instemmen met het ingediende PVE voor de brandmeldinstallatie, kenmerk
document 14.0007 — Amsterdam — De Meervaart — PvE BMIv 2.1, d.d.21 mei 2014

De brandweer geeft in haar adviesbrief aan dat het PvE voor de ontruimingsalarminstallatie
voldoet, derhalve kunnen wij instemmen met het PvE voor de ontruimingsalarminstallatie,
kenmerk document 14.00007 — Amsterdam — De Meervaart — PvE OAI v 2.0, d.d. 18 april 2014

Stadsdeel Nieuw-West, locatie Pieter Calandlaan, is bereikbaar per trein, metro (lijn 50), tram (lijn 1 en 17) en bus (62, 63
en 64), halte Station Lelylaan
Een routebeschrijving vindt u op www.amsterdam.nl
",../images/1.0/967331_files_1_1.zip__concatenated_p_030.jpg
Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated,1.0,"Pc

|Woon plaats

Naam

Beheereenheden

1154575

1154577

1145572

1154568

1154567

1154570

1154571

1154572

1154573

Zie tabel en shapefile

0000000261
",../images/1.0/Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated_p_239.jpg
893120__concatenated,1.0," 

Van: Stadsdeel Centrum

Verzonden: vrijdag 19 juli 2013 14:20

Aan: Regulierevergunningen, Regulierevergunningen
Onderwerp: FW: Klacht over de gemeente

Van:

Verzonden: donderdag 18 juli 2013 14:53
Aan: Stadsdeel Centrum
Onderwerp: Klacht over de gemeente

Deze mail is gegenereerd door het klachtenformulier op www.amsterdam.nl

 

Details van de klacht

Een stadsdeel (bijvoorbeeld in verband met een

Waarover gaat uw klacht: vergunning, burgerzaken of openbare ruimte)

Op welk stadsdeel heeft uw klacht betrekking: Stadsdeel Centrum
Wat is de klacht? (een uitgebreide beschrijving van de klacht helpt ons bij het behandelen):

beste,

ik woon op de klaverstraat en ik wil graag een klacht indienen over de draaiorgel, die hier elke dag en
misntens een keer er dag langskomt, ongeveer een half uur onder mijn raam constant dezelfde leidjes
speelt op een volume dat het niet uit te houden is. Daarbij komt dat ik hem niet alleen maar het half
uur goed kan horen maar dat ik hem tijdens het hele rondje wat hij in de buurt maakt constant heel
goed en onoverhoorbaar goed kan horen. sluiten van de ramen helpt niet en ik voel me dagelijk zo
getriggerd en gestresst door deze enerverende geluidsoverlast dat ik elke dag mijn best moet doen
hem niet met rotte eieren te bekogelen. ik hoop dat iets gedaan kan worden aan deze geluidsoverlast.
andere muziekanten bv. die hier in de straat spelen zijn lang niet zo erg wat ten eerste met de minder
opdringerige muziek te maken heeft (van een instrument), maar zeker ook daarmee dat deze niet dit
dagelijks herhaaldelijke en langdurige karakter hebben.

Wanneer is deze klacht ontstaan en wat is de locatie? (indien van toepassing)
kalverstraat
Was iemand van de gemeente betrokken bij het ontstaan van de klacht? Zo ja, kunt u aangeven wie?

ik denk dat de draaiorgel ene vergunning heeft gekregen van de stad

Hebt u deze klacht eerder ingediend: Nee

Hebt u een voorkeur voor de manier waarop de

gemeente met u communiceert over deze Per e-mail
klacht:

Wat wilt u dat de gemeente gaat doen naar aanleiding van uw klacht:

Ik hoop dat de draaiorgel geen vergunning meer krijgt voor het centrum of tenminste alleen maar een
keer per week vergunning krijgt om in een bepaalde wijk te spelen.

Wilt u een bijlage toevoegen: Nee
Uw gegevens
Achternaam: -
Voorletters: |

1

Spreek mij aan met:
",../images/1.0/893120__concatenated_p_21.jpg
969284_mails_incl_bijlagen_2.zip__concatenated,1.0," 

Van: n

Verzonden: donderdag 3 september 2020 10:49
Aan: n

CC: n

Onderwerp: RE: VISI Grimburgwal

Gisterochtend is in Bakker & Spees onder Al 2018-0344 - RO Noodvoorzieningen en
beheersmaatregelen voor Walmuren een deelproject aangemaakt voor de Grimburgwal. Die
deelopdracht heet '‘GBWo104 Griburgwal UVA'. Hoop dat je zo geholpen bent?

Met vriendelijke groet,

van:
Verzonden: donderdag 3 september 2020 10:42

""an:
cc:

Onderwerp: VISI Grimburgwal

Kan je voor project grimburgwal VISI omgeving aanmaken, weet niet precies hoe dat bij kademuren gaat
ivm raamcontract maar N vast wel.
Of is het al geregeld ?
",../images/1.0/969284_mails_incl_bijlagen_2.zip__concatenated_p_386.jpg
969284_mails_incl_bijlagen_7.zip__concatenated,1.0," 

Van: n

Verzonden: vrijdag 2 oktober 2020 15:48

Aan: I

Onderwerp: nautisch advies veiligheids constructie Grimburgwal (GBWO104
UVA)

Bijlagen: 300908 Rapport Ontwerp veiligheidsconstructie Grimburgwal
Concept V03.pdf

Hoi B

Hierbij mail ik je de concept ontwerprapportage van de veiligheidsconstructie ter plaatse van de
Grimburgwal. Zou je deze voor voorlopig nautisch advies voor willen leggen aan Nautisch Beheer?

Hierbij nog een korte toelichting (zie tekeningen op blz. 22/23 in de ontwerprapportage):

Gezien de beperkt doorvaartbreedte hebben we eerst de mogelijkheden onderzocht om een
combiwand in de kade te plaatsen en direct de kade te vernieuwen (en dus tijdelijke vernauwing
van de vaart te voorkomen). Echter blijk de kade onderdeel te zijn van een rijksmonument
waardoor deze geheel (aanzicht en constructie) beschermd is. Aan ingrepen in de kade zit
daardoor een vergunningstraject vast van min. 6-12 maanden (excl. evt. bezwaarprocedures).
Dit zou betekenen dat de gracht (en toegang UVA gebouw) nog minimaal een jaar volledig voor
vaarverkeer gestremd zou zijn, dit is zeer ongewenst. Vandaar dat voor bijgevoegde oplossing is
gekozen waarbij een damwand op ca. 2,25 m afstand (buitenkant damwand) uit de bestaande
kadelijn wordt geplaatst.

De veiligheidsconstructie loopt ter plaatse van de nauwere doorgang aan de Rokinzijde schuin af
om de doorvaart daar zo ruim mogelijk te laten. Om zowel schade aan schepen als schade door
schepen aan de veiligheidsconstructie te voorkomen is hier een dubbele wrijfgording langs de
veiligheidsconstructie opgenomen. Graag hoor ik van nautisch beheer of een soortgelijke
wrijfgording ook op andere delen van de veiligheidsconstructie gewenst is.

De beschikbare ruimte om de veiligheidsconstructie te realiseren is zeer beperkt, de
haalbaarheid van de uitvoering wordt dan ook nog in de komende week onderzocht (0.a. inzet
materieel en faseringstekeningen). Er vanuit gaande dat een oplossing wordt gevonden
verwacht ik dat we in november kunnen starten met het plaatsen van de veiligheidsconstructie.
Duur werkzaamheden is afhankelijk van uitvoeringsmethode, hierover hoop ik volgende week
meer te weten te komen.

Zodra de nader uitgewerkte werktekeningen beschikbaar zijn (over ca. 2 weken) zullen we op basis
hiervan formeel nautisch advies aanvragen. Aangezien we nu dit ontwerp verder laten uitwerken in

werktekeningen zou ik graag al vast een eerste reactie van nautisch beheer hierop ontvangen zodat we

eventuele op- of aanmerkingen meteen mee kunnen nemen in de uitwerking.

Alvast bedankt B'

Met vriendelijke groet,

Technisch Manager
Programma Bruggen & Kademuren

E
T
",../images/1.0/969284_mails_incl_bijlagen_7.zip__concatenated_p_312.jpg
902510__concatenated,1.0,"X
x

Gemeente
Amsterdam

Inleiding tbv subsidieaanvraag ZonMW:

 

Op 27 maart jl. op hoofdlijnen akkoord gegaan met de inhoud van dit projectvoorstel. Om in
september een goed werkend en 24/7 bereikbare integrale triage te bieden is gekozen om op basis van
dit projectvoorstel de subsidieaanvraag al te doen. Volgens afspraak met het aanjaagteam en als
onderdeel van het proces worden de komende periode gesprekken gevoerd tussen beoogd
opdrachtgevers (gemeente en zorgverzekeraar) en opdrachtnemers(GGD en GGZ)inclusief GMK om
het projectvoorstel aan te scherpen, inclusief begroting. Deze wordt, zoals besproken, vóór 14 mei
nageleverd aan ZonMW.

Projectvoorstel (concept)

project

datum

Opdrachtgever
Opdrachtnemers
Partners

Betrokken partijen

projectleider
opsteller
startdatum
einddatum
versie

status

gevraagd besluit

Pilot Integrale triagefunctie aan een zorgtafel bij de gemeenschappelijke
meldkamer (GMK)

29 maart 2018

Bestuurlijk: Wethouder Zorg Ambtelijk: OJZ/zorg en Zilveren Kruis

GGD en GGZ
GMK (MKP & MKA), politie
MZWO, VT en OM

OJZ/zorg

K N

1 juni 2018
1juni 2019
02 dd 28 maart 2018

Voorstel voor bespreking nav aanjaagteam 27/3

1 Akkoord met de gezamenllijk uit te voeren pilot /ntegrale triagefunctie aan
een zorgtafel bij de gemeenschappelijke meldkamer (GMK) waarbij

A voor zorgmeldingen er een integrale triagefunctie komt op de gezamenlijke
meldkamer, bereikbaar voor politie, centralist, hulpverlener en burger.
B de triage 24/7 bereikbaar is
C een gezamenllijk triage instrument wordt ontwikkeld met als uitgangspunt een
persoonsgerichte uitvraag en de huidige triagewijzer GGZ (landelijk model melding,
SiRM)
",../images/1.0/902510__concatenated_p_118.jpg
972288_files.zip__concatenated,1.0,"Gemeente College van burgemeester en wethouders VV
Amsterdam 3 B&

x
x
Memo

Aan: College van BenW
Onderwerp: Stand van zaken ambities en uitvoeringsagenda

 

Terugblik

e Op11september 2018 heeft het college de definitieve Ambities en uitvoeringsagenda 2019
vastgesteld (bijlage 1). De organisatie heeft het afgelopen halfjaar gewerkt aan de
geformuleerde ambities en maatregelen.

e Per ambitie draagt één GMT-lid verantwoordelijkheid voor de realisatie. De maatregelen
worden gerealiseerd door de directies, regelmatig vinden in teams rondom een ambitie
gesprekken plaats over de voortgang, koers en dilemma's. Indien nodig worden deze ook
bestuurlijk geagendeerd via de bestaande structuur.

e Opdinsdag 4 december 2038 heeft een bestuursconferentie plaatsgevonden waarbij samen
met de stadsdeelbestuurders is stilgestaan bij de verbinding tussen de gebiedsagenda's en de
ambities van het college.

e Erwordt gewerkt aan een digitale tool waarin de voortgang op de ambities zichtbaar is voor
de Amsterdammers. Met de afzonderlijke collegeleden wordt gesproken over de content die
hierop zichtbaar wordt.

Vooruitblik

In de bestuurlijke hoofdlijnen van de voorjaarsnota 2019 heeft het college aangegeven bij de
begroting 2020 de raad een actualisatie te geven van de voortgang op de ambities, mede op basis
van de definitieve vaststelling van de voorjaarsnota 2019 in de raad in juli.

Stand van zaken

De stand van zaken van de voortgang op de ambities en uitvoeringsagenda is zichtbaar in de
concept online tool. Deze kunt u vinden via e t @ls iniognaa7: g e
als wachtwoord: .

In de bijlage (bijlage 2) is de informatie zoals deze in de tool beschikbaar is ook opgenomen.

Bijlagen
1 Ambities en uitvoeringsagenda 2019
2. Stand van zaken Ambities en uitvoeringsagenda 2019
",../images/1.0/972288_files.zip__concatenated_p_001.jpg
969284_mails_incl_bijlagen_6.zip__concatenated,1.0,"Van: n

Verzonden: donderdag 17 september 2020 09:22

Aan:

l |
CC: I

Onderwerp: Grimburgwal: onderzoeken/vergunningen

Tot nu toe zijn de volgende onderzoeken binnen, in concept of definitief:

e Duikonderzoek

e Flora- en faunaonderzoek

e Asbest- en chroomonderzoek
e Grondbodemonderzoek

Vandaag worden sonderingen gedaan rond de ingezakte kade om de samenstelling van de grondlagen

in te meten.

Verder is een sloopmelding gedaan bij de Omgevingsdienst.

Voor het plaatsen van een veiligheidsconstructie zal een omgevingsvergunning worden aangevraagd.

Dat kan pas als er een ontwerp is en een plan van aanpak.

Groet,

Omgevingsmanager Kademuren

Gemeente Amsterdam

""
n

Weesperstraat 430, 1018 DN
Postbus 12693, 1100 AR Amsterdam

www.amsterdam.nl/kademuren

 

Werkdagen: ma, di, do, vr

Op dit bericht is een proclaimer van toepassing: amsterdam.nl/proclaimer
",../images/1.0/969284_mails_incl_bijlagen_6.zip__concatenated_p_079.jpg
993914_files.zip__concatenated,1.0,"_—

Verzonden: dinsdag 1 september 2020 10:30

   

Aan:
Onderwerp: RE: Stukken wapencontroles
Bijlagen: Flap Driehoek inzake proef gerichte wapencontroles opm SP.docx; Brief

gemeenteraad inzake proef gerichte wapencontroles opm SP.docx

Dag N 2

Ik heb een paar kleine opmerkingen, zie bijgevoegde brief en flap.
Kern is dat de politie vanzelfsprekend open en transparant is over de uitvoering van de gerichte wapencontroles. Daarbij
moeten we wel waken dat de uitvoering van de gerichte controles geen “studie project” wordt voor waarnemers, dat

maakt het professioneel werken erg ingewikkeld. Daarom mijn advics

Verder zou

 
   

 

SE

vn: N @ z.

Verzonden: maandag 31 augustus 2020 15:10

@amsterdam.nl>
Onderwerp: Stukken wapencontroles
Urgentie: Hoog

Haallen,

Bijgaand de voordracht voor de Driehoek inzake de wapencontroles. Ik hecht ook de concept raadsbrief aan.
Zijn jullie akkoord met beide stukken?

Ten behoeve van de helderheid: wij willen in de gemeenteraad eerst op 9 september peilen hoe de raad er in zit. We
hoeven dus nog niet een tot in de puntjes uitgewerkt plan te hebben. Zo heeft de burgemeester dit ook met de raad
besproken.

De raad kan dan nog wensen kenbaar maken, eventuele moties indienen, etc. Daarna werken we het plan verder uit in de
Driehoek. Wat ik dus heb gedaan is het volgende:

e Nieuwe raadsbrief met alle oude en nieuwe waarborgen op een rij.
e Een bijlage, welke een kopie is van de brief van 28 mei jl. (die dus al akkoord was in de Driehoek).

Het gaat dus met name om de raadsbrief, minder om de bijlage.
Kunnen we uiterlijk morgenochtend vroeg vernemen?

Ik ben officieel met vakantie — en dat nog twee weken. Ik heb hiervoor een uitzondering gemaakt. Maar ik kijk dus niet
zoveel naar mijn e-mail. Een appje/bellen is handig.
",../images/1.0/993914_files.zip__concatenated_p_111.jpg
Wob-besluit-Windturbines-Wijchen-2021-009274.html__concatenated,1.0,"To: =@gelderland.nl]; I SDE

From:

Sent: Wed 8/30/2021 12:33:01 PM

Subject: FW: Principeverzoek Windpark Wijchen-A50

Received: Wed 6/30/2021 12:33:01 PM

Brief Principeverzoek Windpark Wijchen-A50 aan provincie Gelderland.pdf
Bijlage 1 Projectplan Windpark Wijchen-A50 v1.0.pdf

Bijlage 2 - Ruimtelijk technische verkenning windenergie Wijchen-A50 v1.0.pdf
Bijlage 3 - Participatieplan Windpark Wijchen-A50.pdf

Bijgaand.

"" < E

Verzonden: maandag 7 juni 2021 16:29
Aan: gelderland.nl>
CC; Windunie windunie.nl>

Onderwerp: Principeverzoek Windpark Wijchen-A50

Hall

Zoals vorige week besproken stuur ik je bij deze het principeverzoek van Windpark Wijchen-A50 aan de provincie Gelderland toe.
Wil jij aangeven welke e-mailadressen ik kan gebruiken om het verzoek ook formeel in te dienen?

En aan wie ik het verzoek moet adresseren? Ik heb nu gedeputeerde van der Meer aangehouden.

Graag hoor ik nog een datumvoorstel van je om de organisatie en planning van het project te bespreken.

Ik wil in aanvulling op mijn antwoorden van vorige week graag aanvullen en benadrukken dat het gesprek met de omgeving opnieuw
opgestart moet worden.

En dat medewerking van de provincie daar een belangrijke voorwaarde voor is, zodat de omgeving ook zeker weet dat er wel een
bevoegd gezag is dat deze handschoen opgepakt heeft.

Ik verneem graag van je!

Met vriendelijke groet,

windunie

G ii

+31 (0)30 B v +31 (°

Aanwezig: Maandag — Donderdag, afwisselend op vrijdag
Bezoekadres: Van Deventerlaan 30 — 40 | 3528 AE | Utrecht
Postadres: Postbus 4098 | 3502 HB | Utrecht
www.windunie.nl | Routebeschrijving

HOWE

Be green, leave it on the screen

0000000071
",../images/1.0/Wob-besluit-Windturbines-Wijchen-2021-009274.html__concatenated_p_138.jpg
Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated,1.0,"| behoargebied_kdht

| omosae 2297
|

EE 0000000101

",../images/1.0/Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated_p_090.jpg
Wob-besluiten-over-emissies-en-incidenten-Sachem.html__concatenated,1.0,"\ GELDERLAND

BESCHIKKING D.D. 21 DECEMBER 2006 - NR. MPM532 VAN GEDEPUTEERDE STATEN
VAN GELDERLAND

Wet milieubeheer

1 AANVRAAG
1.1 Algemeen

Op 21 maart 2005 hebben wij een aanvraag ontvangen van Sachem Europe B.V. (verder te
noemen Sachem) om een vergunning ingevolge artikel 8.4 van de Wet milieubeheer (Wm) voor
het veranderen en het in werking hebben na die verandering van de gehele inrichting (revisie-
vergunning).

Het betreft een inrichting voor de productie (en handel) van organische chemicaliën met een
maximale productiecapaciteit van 32.000 ton op jaarbasis.

De activiteiten van de inrichting bestaan uit de productie van fijn chemicaliën door middel van
batchgewijze en semi-continue processen.

Daarmee valt de inrichting onder categorie 4.3, lid c “het vervaardigen, opslaan, overslaan en
verhandelen van gehalogeneerde organische verbindingen met een capaciteit van ten minste
1* 105 kg per jaar of meer” van bijlage I van het Inrichtingen- en vergunningenbesluit milieu-
beheer (lvb). Op grond daarvan zijn wij het bevoegd bestuursorgaan voor het beslissen op de
vergunningaanvraag.

Ook vallen de installaties binnen de inrichting onder de omschrijving van bijlage I van de Richtlijn
96/61/EG, de Europese richtlijn Integrated Pollution Prevention and Control (IPPC-richtlijn), na-
melijk onder de categorie(ën) 4.1 a en b (bijlage 1 van de richtlijn): chemische installaties voor de
fabricage van organisch-chemische basisproducten.

De vergunning wordt aangevraagd voor onbepaalde tijd.

De aanvraag betreft de inrichting, gelegen aan het Van Voordenpark 15, kadastraal bekend ge-
meente Zaltbommel, sectie K, nrs. 659, 660 en 983. Het terrein is gelegen op het industrieterrein
Van Voordenpark II en heeft de bestemming industrie.

Overeenkomstig artikel 8.18 Wet milieubeheer is verzocht een termijn van zes jaar voor de reali-
sering van de uitbreiding van het koelsysteem.

Op 21 maart 2005 heeft Sachem een aanvraag ingediend ingevolge de Wet verontreiniging op-
pervlaktewateren bij het waterschap Rivierenland.

Wij hebben de aanvraag om een Wet-milieubeheervergunning ingeschreven onder nummer
MPM532.

1.2 Vergunde situatie

Aanvrager is in het bezit van de navolgende vergunningen:

- Hinderwetvergunning (MH85.758-MW3101) d.d. 16 augustus 1988;

- Wet inzake de luchtverontreiniging (MH85.758-MW3101) d.d. 16 augustus 1988;

- Wet verontreiniging oppervlaktewateren (T2002-1959) d.d. 12 september 2002;

- wijzigingsvergunning Wet verontreiniging oppervlaktewateren (2003-290892) d.d.
28 oktober 2003;

- wijzigingsvergunning Wet verontreiniging oppervlaktewateren (2005-6400) d.d. 25 juli

verzonden
",../images/1.0/Wob-besluiten-over-emissies-en-incidenten-Sachem.html__concatenated_p_255.jpg
969443_bijlagen_2.zip__concatenated,1.0,"Van: E

  

Aan: |

Cc: n N N N
Onderwerp: RE: escalatie overlast voetbalkooi

Datum: donderdag 5 juli 2018 14:17:46

Bijlagen: image001.gif

 

Ik kan morgen om 11:00 uur! Maandag ben ik ook ter beschikking. Ik hoor van jullie.
Met vriendelijke groet,

Stichting Aanpak Overlast Amsterdam (SAOA)

— Gebiedscoördinator West & Nieuw West

40, 1064 BP Amsterdam

  
  
 
 

 
 

  

   

 
 

T (020) 4084555, M

Van: [mailt

‘… n m E N N N E
Is een concrete afspraak niet praktisch”?

Als de andere ook kunnen dan?

Burgemeester

E aanpakoverlast.nl, W www.aanpakoverlast.nl
:! _ amsterdam.nl]

Verzonden: donderdag 5 juli 2018 12:20

Aan:

Onderwerp: Re: escalatie overlast voetbalkooi

Dag

Ik stel voor om morgen even bijelkaar te komen voor een aanpak ?

Zeg 11 uur ter plaatse ?

Zo niet graag een alternatief voor tijd. Datum en locatie.

e

Op 5 jul. 2018 om 10:40 heeft N - s > het volgende

geschreven:
Beste collega’s,

Zoals eerder aangegeven lijkt escalatie hier niet heel ver weg.

Ik heb gisteren bij de politie een melding gedaan voor verscherping aandacht
als er gebeld wordt door omwonenden. Verder heb ik - gesproken over de
urgentie om straatcoaches langs te laten gaan.

Wat is raadzaam? Overleg om strijdplan te maken of spreken jullie elkaar
vaak genoeg om te weten wat hier nodig is?

@ Het bord met de eindtijd (2 1uur) moet bij de ingang van de kooi
hangen maar schijnt verplaatst te zijn. Kun je dit laten herstellen?

Verder moet er na overleg misschien een gewijzigd bord komen! Vreedzaam
regels(?) naar voorbeeld van andere pleinen?

Ik hoor graag jullie gedachten hier over! Thnx!

Met vriendeliike groet,

Gebiedsmakelaar Helmers-, Bellamy-, Vondelparkbuurt
Gemeente Amsterdam

M

E msterdam.nl

Begin doorgestuurd bericht:

"""" E
",../images/1.0/969443_bijlagen_2.zip__concatenated_p_212.jpg
972287_files.zip__concatenated,1.0,"Van: Klomp, Pieter

  

Aan:
Onderwerp: RE: Gesprekken musea
Datum: vrijdag 15 november 2019 15:11:06
Bijlagen: image001.png
image002.png
image003.png
: -

 

 

Dank ,

Ik zie dat mijn afspraak met Carolien Schippers een week verschoven is, maar dan zal ik dit ook even
met haar bespreken\

Gr, pieter

Pieter klomp
Adjunct directeur / deputy director
Ruimte en Duurzaamheid / urban planning & sustainability

Gemeente Amsterdam

 

(@amsterdam.nl

Weesperplei 8, 1018 XA Amsterdam
Postbus 2758, 1000 CT Amsterdam

 

Op dit bericht is een proclaimer van toepassing:
amsterdam.nl/proclaimer

Van: W@bpd ‚nl]
Verzonden: vrijdag 15 novem

Aan: Klomp, Pieter

Onc‚e rwerp: !es'prel!!en musea -

Goedemiddag Pieter,

  

Dank voor het heldere en fijne afspraak vanmorgen! Zoals aangegeven zou ik jou nog laten weten
met wie wij hebben gesproken van de musea die mogelijk een plek zouden kunnen krijgen in de
tijdelijke programmering Lelymile, dit zijn:

     
  

aanwezig.

- Amsterdams Is ook op de hoogte van ons idee

- De Meervaart: (zijn ook aanwezig geweest bij een aantal
workshops) en hebben hun meerdere keren gesproken over hun mogelijke nieuwe theater.

. Hierbij was ook

Met vriendelijke groet,
",../images/1.0/972287_files.zip__concatenated_p_218.jpg
965575_files.zip__concatenated,1.0,"Van: Webformulier Frans Halsbuurt

 

Aan: info@franshalsbuurt.nl

Cc: Herinrichting Frans Halsbuurt

Onderwerp: Frans Halsbuurt reactie op ontwerp ""Eerste Jacob van Campenstraat""
Datum: donderdag 5 september 2019 14:52:13

ES:

Er is een reactie gegeven op het ontwerp ""Eerste Jacob van Campenstraat"" met
onderstaande informatie.

Reactie op: Eerste Jacob van Campenstraat
Woonadres reageerder:
E-mailadres reageerder:

De feedback:

Tijdens de sessies 1s het College Hotel heb ik aangegeven graag een boom voor mijn deur
te willen hebben Zou een prachtige entree vd Pijp zijn. Echter 3(!)bomen 1s
wel erg veel voor dit kleime stukje straat. De 2 (overbodige) bomen zorgen er ook voor dat
wij veel minder licht binnen krijgen 1n de toch al donkere kamers. Ook de groenstrook
—is wel erg veel van het goede: wie gaat dit onderhouden? Graag een

aanpassing in deze.

  
 

  
   

Met vriendelijke groet,
",../images/1.0/965575_files.zip__concatenated_p_099.jpg
967331_files_2.zip__concatenated,1.0,"Nummer
Dienst K&C

Wethouder

x Gemeente Amsterdam
x Map wethouder Meliani, wethouder Van Doorninck

Map Wethouders,
x p

T. Meliani & M. van Doorninck

 

Onderwerp

Locatiekeuze nieuwbouw theater de Meervaart in stadsdeel Nieuw West

 

Gevraagde beslissing

1. Kennis te nemen van het boekje de Nieuwe Meervaart (concept d.d. 2
december 2019) met de 3 onderzochte locaties. In het bijzonder de derde
locatie vanaf p. 62, toegevoegd na ons overleg van 17 oktober 2019. Kennis
te nemen van het CIRK advies. Kennis te nemen van het TAC pre-advies.

2. Akkoord te gaan met het nader uitwerken van locatie 3, positie A, door een
visie op te stellen over de plas, de boulevard, Meer en Vaart en de relatie met
het centrumgebied i.s.m. betrokken gremia.

3. De locatie gezamenlijk met bestuur Nieuw West en Meervaart te bezoeken:
eind januari - begin februari 2020.

4. Hetresultaat van de bovengenoemde visie aan de bestuurders voor te leggen
in maart 2020, en vervolgens ter besluitvorming aan het college.

 

Korte toelichting / samenvatting

Ad 1.

Op 17 oktober 2019 jl. is gesproken over twee locaties voor een nieuw gebouw voor
de Meervaart. In het overleg hebben wethouders verzocht een locatie in de Sloterplas
te onderzoeken. De belangrijkste redenen voor het onderzoeken van een derde
variant is dat de varianten “huidige locatie” en “aan de plas” beide de nodige nadelen
kennen:

Huidige locatie (positie 1): Theater zou 3 jaar dicht moeten en de ruimte voor
uitbreiding en vernieuwing is beperkt.

Aan de plas (positie 2): Beperkingen vanwege ligging in de hoofdgroenstructuur (zie
TAC pre-advies).

Een aantal varianten voor de locatie “in de plas” zijn bestudeerd waarvan er twee in
het boekje zijn opgenomen (positie 3A en positie 3B; resp. p.72 en 74.). Deze “in de
plas” variant is onderzocht op maakbaarheid met Ingenieursbureau, Grond &
Ontwikkeling, Waternet, nautisch beheer, stadsecoloog, de Meervaart, Ruimte &
Duurzaamheid, bestuurder Eric Bobeldijk in zijn rol als verantwoordelijke voor de
waterkwaliteit, CIRK, TAC, kostendeskundige. Deze variant is besproken in de
stuurgroep op 6 december.

Uit het onderzoek volgt dat de “in de plas” positie 3A, constructief maakbaar is, dat er
water gecompenseerd moet worden, dat de waterkwaliteit van de Sloterplas in het
geding is, dat deze positie valt buiten de (formele) hoofd groenstructuur, dat deze
locatie geen aantasting is van cultuur historische waarden. De waterkwaliteit van de
Sloterplas is in algemene zin een punt van zorg. Een constructie op palen, ‘over de
",../images/1.0/967331_files_2.zip__concatenated_p_001.jpg
